customer_id,gender,age,senior_citizen,country,segment,tenure_months,plan,monthly_charges,total_charges,payment_method,paperless_billing,has_addon_service,dependents,support_calls,satisfaction_score,churned
CUST-14098,Female,50,0,UK,Family,2,Basic,15.33,27.42,Credit Card,0,0,3,3,4.0,1
CUST-14099,Female,25,0,Australia,Young Professional,17,Standard,45.49,811.92,PayPal,1,1,0,0,5.5,0
CUST-14100,Male,42,0,Germany,Student,30,Basic,21.24,592.69,Credit Card,1,1,0,2,6.8,0
CUST-14101,Female,63,1,Canada,Business,13,Premium,77.32,983.15,PayPal,0,1,0,1,7.6,0
CUST-14102,Female,26,0,Australia,Student,13,Standard,34.47,464.19,Debit Card,1,0,0,2,6.7,0
CUST-14103,Male,51,0,USA,Senior,43,Premium,81.36,3320.13,Bank Transfer,0,1,1,2,5.7,0
CUST-14104,Male,40,0,Australia,Senior,21,Premium,80.15,1485.54,PayPal,0,1,0,0,8.1,0
CUST-14105,Male,22,0,Germany,Business,55,Basic,25.73,1443.38,Bank Transfer,0,0,2,2,7.0,0
CUST-14106,Female,42,0,UK,Student,40,Premium,82.38,3473.91,Bank Transfer,1,1,1,2,7.1,0
CUST-14107,Male,25,0,UK,Young Professional,15,Standard,52.9,677.0,Debit Card,0,1,3,4,8.0,0
CUST-14108,Male,33,0,UK,Business,52,Premium,77.72,4003.5,PayPal,0,1,3,0,7.0,0
CUST-14109,Male,65,1,USA,Family,53,Premium,88.47,4536.07,Bank Transfer,1,0,2,1,10.0,0
CUST-14110,Female,62,1,Germany,Family,52,Basic,23.94,1139.08,Debit Card,1,1,1,1,8.4,0
CUST-14111,Female,69,1,Germany,Business,30,Standard,39.78,1062.51,Bank Transfer,1,1,1,1,5.4,0
CUST-14112,Male,32,0,USA,Family,33,Standard,33.84,1001.77,Credit Card,1,0,3,1,8.7,0
CUST-14113,Female,18,0,Canada,Senior,57,Standard,45.4,2668.41,Credit Card,1,1,2,1,8.4,0
CUST-14114,Male,39,0,UK,Young Professional,52,Basic,18.8,962.04,Credit Card,1,0,1,3,5.5,1
CUST-14115,Female,20,0,Australia,Young Professional,9,Basic,28.37,279.69,Bank Transfer,1,1,2,2,7.1,1
CUST-14116,Female,55,0,Australia,Young Professional,54,Standard,41.9,2060.91,PayPal,1,1,0,3,8.2,0
CUST-14117,Male,31,0,Australia,Student,1,Standard,45.57,49.64,PayPal,1,1,3,4,3.6,1
CUST-14118,Male,53,0,Canada,Business,44,Premium,56.5,2433.35,Bank Transfer,1,1,0,4,6.1,0
CUST-14119,Male,35,0,USA,Family,9,Premium,80.98,646.11,PayPal,1,0,2,3,4.5,1
CUST-14120,Male,64,1,USA,Student,32,Standard,52.1,1478.96,Debit Card,0,1,1,2,8.8,0
CUST-14121,Female,58,0,UK,Family,15,Basic,17.55,263.88,Debit Card,1,1,1,3,6.3,0
CUST-14122,Male,35,0,Canada,Business,12,Basic,25.3,321.12,Bank Transfer,1,1,1,3,5.8,0
CUST-14123,Female,20,0,Australia,Family,57,Standard,38.0,2245.84,Credit Card,1,1,1,3,10.0,0
CUST-14124,Male,27,0,USA,Student,8,Premium,85.69,695.08,Bank Transfer,0,0,1,0,7.5,0
CUST-14125,Male,66,1,Canada,Student,27,Standard,32.61,786.36,Debit Card,0,1,1,1,6.6,0
CUST-14126,Male,56,0,Germany,Student,62,Standard,48.76,2651.3,PayPal,1,1,0,0,3.3,0
CUST-14127,Male,64,1,Canada,Young Professional,12,Premium,78.16,797.29,PayPal,0,0,0,2,6.2,0
CUST-14128,Female,18,0,UK,Senior,65,Premium,65.51,3727.68,Credit Card,1,1,1,0,6.3,0
CUST-14129,Female,44,0,Australia,Student,42,Basic,26.23,1147.52,Debit Card,0,1,0,2,5.0,1
CUST-14130,Male,44,0,USA,Senior,62,Basic,22.84,1520.64,PayPal,1,1,3,1,7.2,0
CUST-14131,Male,28,0,USA,Student,11,Basic,24.28,243.02,Bank Transfer,1,0,2,2,5.6,1
CUST-14132,Female,66,1,Germany,Family,43,Standard,53.21,2399.57,Debit Card,1,1,1,4,5.6,0
CUST-14133,Male,22,0,Germany,Business,17,Premium,56.49,864.06,PayPal,1,1,1,1,9.6,0
CUST-14134,Male,24,0,Germany,Student,32,Basic,22.02,642.97,Credit Card,0,0,0,0,9.3,0
CUST-14135,Male,36,0,UK,Young Professional,40,Basic,25.2,913.4,Bank Transfer,0,0,0,4,3.6,1
CUST-14136,Female,46,0,Australia,Student,23,Premium,68.52,1360.0,Bank Transfer,1,0,1,1,10.0,0
CUST-14137,Female,32,0,Germany,Family,56,Standard,35.44,1783.11,Bank Transfer,1,1,3,2,5.6,0
CUST-14138,Female,52,0,Australia,Family,6,Premium,61.84,350.02,Credit Card,1,1,0,2,3.6,1
CUST-14139,Female,64,1,Australia,Family,50,Standard,52.86,2514.31,PayPal,1,0,1,0,6.1,0
CUST-14140,Male,54,0,Germany,Family,37,Standard,36.69,1258.83,PayPal,1,0,3,1,6.6,0
CUST-14141,Female,29,0,Australia,Student,64,Basic,22.46,1406.72,Credit Card,0,0,3,2,6.1,0
CUST-14142,Male,47,0,USA,Senior,54,Basic,29.35,1496.91,Bank Transfer,1,1,1,2,6.8,0
CUST-14143,Male,37,0,Australia,Family,49,Standard,36.67,1963.21,Debit Card,0,1,0,4,8.6,0
CUST-14144,Female,54,0,Australia,Family,11,Standard,43.39,502.09,Debit Card,0,1,0,1,7.1,0
CUST-14145,Female,20,0,USA,Student,49,Basic,27.44,1456.01,Credit Card,1,1,2,2,10.0,0
CUST-14146,Female,26,0,USA,Business,21,Premium,56.91,1182.41,Debit Card,0,1,0,2,7.1,1
CUST-14147,Female,58,0,Canada,Young Professional,66,Basic,29.77,2003.09,Debit Card,1,0,1,1,9.4,0
CUST-14148,Female,56,0,Canada,Young Professional,63,Standard,41.99,2358.78,PayPal,1,1,1,2,6.1,0
CUST-14149,Female,43,0,Germany,Young Professional,28,Basic,16.27,472.84,Credit Card,0,0,0,2,7.0,0
CUST-14150,Male,19,0,UK,Business,17,Premium,84.71,1309.03,Credit Card,0,1,0,3,4.3,1
CUST-14151,Male,40,0,Australia,Student,6,Basic,22.76,121.05,PayPal,1,1,1,2,5.9,0
CUST-14152,Male,40,0,Australia,Business,19,Premium,89.75,1467.33,PayPal,1,0,0,2,10.0,0
CUST-14153,Male,38,0,UK,Family,56,Basic,25.94,1406.25,Bank Transfer,0,1,1,4,6.6,1
CUST-14154,Female,33,0,Germany,Student,28,Standard,48.27,1245.85,Credit Card,0,1,1,0,7.2,0
CUST-14155,Female,26,0,Australia,Student,66,Standard,34.44,2493.01,Debit Card,0,0,1,2,8.1,0
CUST-14156,Male,30,0,Canada,Young Professional,38,Basic,23.65,820.15,Debit Card,1,0,1,3,5.1,1
CUST-14157,Female,45,0,Australia,Family,37,Basic,16.89,666.6,Bank Transfer,1,0,3,3,6.0,0
CUST-14158,Female,44,0,USA,Senior,68,Premium,73.02,4613.41,Debit Card,1,1,2,3,6.2,1
CUST-14159,Female,68,1,Australia,Student,49,Premium,57.97,2946.18,Bank Transfer,1,1,2,2,7.6,0
CUST-14160,Male,69,1,Australia,Student,43,Basic,17.93,782.62,Debit Card,1,0,0,3,6.7,0
CUST-14161,Female,34,0,USA,Student,36,Basic,17.25,615.14,PayPal,0,1,3,3,5.8,0
CUST-14162,Female,55,0,Canada,Senior,58,Basic,15.87,878.47,PayPal,1,0,1,2,8.4,0
CUST-14163,Female,53,0,USA,Young Professional,13,Basic,28.1,371.75,Credit Card,1,1,3,1,7.4,0
CUST-14164,Female,18,0,UK,Family,52,Premium,81.12,4015.21,Debit Card,1,1,2,0,6.2,0
CUST-14165,Male,35,0,Canada,Senior,58,Standard,33.39,1911.52,Bank Transfer,1,1,2,2,9.3,0
CUST-14166,Male,68,1,Australia,Student,32,Standard,39.12,1248.79,Credit Card,1,0,2,4,7.7,0
CUST-14167,Female,26,0,USA,Young Professional,60,Premium,55.02,3026.87,PayPal,1,1,0,2,4.9,0
CUST-14168,Male,30,0,USA,Family,58,Standard,45.03,2441.71,Credit Card,1,0,3,5,7.2,1
CUST-14169,Male,57,0,Canada,Business,56,Standard,31.27,1496.39,Bank Transfer,1,0,1,1,5.3,0
CUST-14170,Female,62,1,USA,Young Professional,28,Basic,24.13,718.19,Debit Card,0,1,3,1,6.7,0
CUST-14171,Female,32,0,UK,Family,1,Standard,49.03,50.94,PayPal,0,0,2,1,7.6,0
CUST-14172,Male,60,1,Germany,Student,42,Standard,35.41,1332.24,Credit Card,1,1,2,2,5.8,0
CUST-14173,Female,61,1,Australia,Family,48,Basic,23.78,1073.62,Credit Card,0,1,0,0,7.3,0
CUST-14174,Female,63,1,UK,Student,40,Basic,22.53,861.06,PayPal,1,1,1,5,7.4,1
CUST-14175,Female,21,0,USA,Young Professional,63,Basic,17.93,1054.77,Bank Transfer,0,0,0,1,9.6,0
CUST-14176,Male,50,0,Germany,Business,4,Basic,25.95,108.95,PayPal,1,1,2,1,6.2,1
CUST-14177,Female,41,0,Australia,Young Professional,38,Standard,30.82,1208.01,PayPal,1,0,2,2,6.5,1
CUST-14178,Male,53,0,UK,Student,27,Standard,36.84,1036.34,PayPal,1,1,1,3,9.2,0
CUST-14179,Female,68,1,Canada,Senior,9,Standard,41.65,403.4,Bank Transfer,1,1,3,4,6.4,1
CUST-14180,Female,58,0,Australia,Young Professional,16,Basic,28.9,461.87,PayPal,1,1,0,0,7.8,0
CUST-14181,Male,27,0,Canada,Business,56,Standard,52.03,2924.21,Bank Transfer,1,0,0,1,4.5,1
CUST-14182,Male,53,0,Australia,Senior,31,Basic,18.99,606.58,PayPal,1,1,0,2,6.4,0
CUST-14183,Female,37,0,USA,Senior,14,Standard,48.08,686.82,Debit Card,0,0,0,1,4.1,1
CUST-14184,Female,58,0,UK,Student,25,Premium,62.82,1676.53,Debit Card,0,0,0,2,4.5,0
CUST-14185,Male,62,1,Australia,Family,34,Basic,27.69,981.48,Debit Card,1,1,1,2,8.6,0
CUST-14186,Male,61,1,Canada,Business,67,Premium,85.16,5021.46,Credit Card,1,0,1,3,8.1,0
CUST-14187,Female,28,0,Australia,Student,24,Premium,76.9,1997.1,Debit Card,1,0,3,1,7.7,0
CUST-14188,Male,29,0,Australia,Business,26,Basic,24.4,647.51,Debit Card,1,0,1,1,4.5,1
CUST-14189,Male,35,0,Australia,Family,20,Basic,28.82,508.23,Bank Transfer,0,1,0,0,8.1,0
CUST-14190,Male,47,0,USA,Student,64,Premium,76.36,5096.99,Debit Card,1,1,2,5,5.2,1
CUST-14191,Female,61,1,UK,Young Professional,10,Basic,27.05,254.12,PayPal,1,0,0,2,7.3,0
CUST-14192,Male,65,1,Germany,Young Professional,67,Premium,71.46,5034.07,Bank Transfer,0,0,0,4,6.2,1
CUST-14193,Female,54,0,Australia,Senior,24,Standard,35.87,937.27,Debit Card,0,1,1,1,7.4,0
CUST-14194,Female,37,0,Australia,Family,5,Basic,22.58,103.18,Debit Card,1,1,0,1,8.4,0
CUST-14195,Male,42,0,USA,Student,67,Basic,20.66,1473.29,Bank Transfer,0,0,0,0,8.9,0
CUST-14196,Male,29,0,Canada,Family,58,Standard,49.15,2974.6,Credit Card,1,0,1,3,5.9,0
CUST-14197,Female,38,0,Germany,Family,27,Standard,37.9,1041.39,Credit Card,1,0,0,0,8.3,0
CUST-14198,Male,42,0,Germany,Young Professional,15,Standard,45.48,645.58,Bank Transfer,0,0,0,2,3.6,0
CUST-14199,Female,28,0,Germany,Student,35,Premium,61.81,1898.3,Credit Card,1,1,1,1,6.2,1
CUST-14200,Female,26,0,USA,Senior,53,Premium,59.34,3053.7,Debit Card,1,1,1,1,8.9,0
CUST-14201,Male,67,1,Germany,Student,44,Basic,17.75,684.53,Credit Card,1,0,2,1,6.2,1
CUST-14202,Male,42,0,Canada,Young Professional,26,Premium,67.93,1722.04,Bank Transfer,1,0,0,1,9.0,0
CUST-14203,Female,52,0,UK,Senior,47,Premium,87.38,4332.87,Credit Card,0,1,1,2,9.3,0
CUST-14204,Female,69,1,Germany,Senior,34,Premium,55.82,2086.48,Bank Transfer,0,1,0,3,7.4,0
CUST-14205,Female,49,0,Australia,Business,50,Standard,39.96,1797.27,PayPal,1,0,1,3,8.5,0
CUST-14206,Male,66,1,Canada,Student,12,Premium,88.97,962.96,Bank Transfer,0,1,0,3,8.9,0
CUST-14207,Male,31,0,Canada,Business,4,Standard,41.03,172.75,PayPal,0,1,1,2,4.0,1
CUST-14208,Male,18,0,Germany,Young Professional,48,Basic,16.39,761.18,PayPal,0,0,1,2,5.4,0
CUST-14209,Female,34,0,Australia,Student,55,Premium,79.57,4721.64,PayPal,1,1,0,2,8.3,0
CUST-14210,Female,42,0,Canada,Student,1,Basic,27.53,28.69,Debit Card,1,0,0,2,6.1,1
CUST-14211,Female,25,0,USA,Student,66,Basic,21.57,1471.95,Credit Card,1,1,0,2,6.7,1
CUST-14212,Male,22,0,Germany,Business,30,Premium,66.44,1744.93,Debit Card,0,0,3,3,5.0,1
CUST-14213,Female,22,0,Australia,Family,3,Basic,28.12,72.47,Bank Transfer,1,1,2,2,7.7,0
CUST-14214,Female,58,0,UK,Family,21,Premium,77.86,1519.36,Bank Transfer,1,1,3,3,5.1,1
CUST-14215,Female,52,0,Canada,Family,49,Standard,41.92,1857.4,Credit Card,1,0,1,4,6.7,0
CUST-14216,Male,36,0,UK,Business,62,Basic,18.72,1193.53,Debit Card,1,1,2,3,6.2,1
CUST-14217,Male,40,0,Australia,Business,38,Standard,44.41,1624.55,Bank Transfer,1,1,2,2,8.4,0
CUST-14218,Female,26,0,USA,Senior,15,Premium,73.39,1079.72,Debit Card,1,1,0,2,7.4,0
CUST-14219,Male,47,0,Australia,Family,52,Standard,45.69,2502.68,Bank Transfer,0,1,2,1,7.6,0
CUST-14220,Female,67,1,UK,Business,46,Premium,77.41,3452.9,Bank Transfer,1,0,1,2,7.3,0
CUST-14221,Male,33,0,Australia,Senior,25,Premium,57.61,1420.34,Debit Card,1,1,0,1,10.0,0
CUST-14222,Female,50,0,Australia,Young Professional,21,Basic,29.59,659.01,Credit Card,0,1,0,0,8.4,0
CUST-14223,Male,19,0,Canada,Young Professional,5,Basic,17.27,82.69,Bank Transfer,0,1,0,2,5.4,0
CUST-14224,Female,31,0,Australia,Business,70,Premium,79.5,4845.86,Credit Card,0,0,1,3,7.5,0
CUST-14225,Female,63,1,USA,Senior,47,Standard,43.59,2008.83,Debit Card,1,1,1,2,4.5,1
CUST-14226,Female,18,0,Canada,Senior,68,Basic,26.23,1774.37,PayPal,1,1,1,1,5.1,1
CUST-14227,Female,43,0,USA,Business,18,Premium,64.14,1129.11,Debit Card,0,1,1,2,6.7,0
CUST-14228,Female,42,0,UK,Student,21,Premium,74.22,1425.39,Debit Card,1,0,0,0,8.9,0
CUST-14229,Male,33,0,Australia,Young Professional,23,Standard,47.33,986.09,Credit Card,1,0,0,2,7.3,0
CUST-14230,Female,32,0,Germany,Young Professional,64,Standard,42.6,2569.56,Bank Transfer,1,0,1,0,5.1,1
CUST-14231,Male,43,0,Australia,Student,67,Standard,41.89,2502.2,Credit Card,1,0,1,5,7.9,0
CUST-14232,Female,64,1,Germany,Young Professional,40,Standard,47.29,1922.78,PayPal,1,0,1,4,5.2,1
CUST-14233,Female,61,1,Canada,Young Professional,10,Premium,55.03,552.32,Bank Transfer,0,0,1,5,3.0,1
CUST-14234,Male,33,0,UK,Young Professional,52,Premium,88.33,4630.55,Bank Transfer,1,1,3,2,6.2,0
CUST-14235,Female,31,0,Germany,Young Professional,61,Standard,46.13,2550.13,PayPal,1,1,0,1,6.2,0
CUST-14236,Female,46,0,Australia,Family,64,Premium,88.51,5164.19,Credit Card,1,0,0,2,7.9,0
CUST-14237,Female,41,0,Australia,Business,5,Premium,64.73,338.8,PayPal,0,0,0,1,4.1,1
CUST-14238,Female,64,1,Australia,Student,53,Basic,16.37,887.17,Bank Transfer,1,0,2,1,6.4,0
CUST-14239,Male,32,0,UK,Young Professional,55,Basic,29.56,1737.54,PayPal,1,0,0,1,7.1,0
CUST-14240,Female,36,0,Germany,Family,37,Premium,84.25,2964.25,Bank Transfer,0,1,2,2,8.3,0
CUST-14241,Female,25,0,Germany,Business,56,Basic,16.95,936.89,Bank Transfer,1,0,2,0,7.2,0
CUST-14242,Male,51,0,UK,Student,59,Basic,16.56,1010.88,PayPal,0,0,1,2,7.6,0
CUST-14243,Male,19,0,USA,Young Professional,69,Basic,21.19,1598.93,PayPal,1,1,2,1,7.2,0
CUST-14244,Male,44,0,Canada,Young Professional,59,Standard,36.32,2351.81,Debit Card,0,1,2,2,10.0,0
CUST-14245,Female,27,0,UK,Young Professional,2,Basic,21.0,46.2,PayPal,1,1,2,4,5.0,1
CUST-14246,Male,52,0,Australia,Senior,65,Basic,20.46,1426.29,Credit Card,1,0,0,1,4.4,1
CUST-14247,Female,40,0,USA,Family,60,Premium,84.67,5130.54,Bank Transfer,1,1,0,2,3.9,0
CUST-14248,Female,66,1,Germany,Business,51,Standard,35.71,1551.24,Debit Card,1,0,0,2,7.3,0
CUST-14249,Male,25,0,Canada,Student,30,Standard,47.58,1462.94,Debit Card,1,1,3,3,7.4,1
CUST-14250,Female,45,0,Australia,Student,11,Basic,19.37,193.82,Debit Card,1,0,0,1,5.4,0
CUST-14251,Male,40,0,Australia,Family,39,Standard,52.78,1778.93,Bank Transfer,0,1,1,3,6.3,0
CUST-14252,Female,21,0,Australia,Family,63,Standard,43.21,2788.53,Bank Transfer,1,1,0,1,10.0,0
CUST-14253,Female,31,0,UK,Young Professional,64,Standard,51.76,3441.97,PayPal,0,0,2,0,5.4,0
CUST-14254,Male,59,0,Germany,Student,61,Basic,27.86,1724.91,Bank Transfer,1,0,1,1,8.7,0
CUST-14255,Female,46,0,USA,Young Professional,54,Standard,50.18,2550.49,PayPal,0,1,0,0,7.1,0
CUST-14256,Female,18,0,Canada,Family,58,Premium,86.34,4896.3,PayPal,1,1,3,1,5.7,0
CUST-14257,Female,21,0,Australia,Family,56,Standard,49.17,2984.14,Credit Card,1,0,2,2,8.4,0
CUST-14258,Male,49,0,UK,Family,34,Standard,39.67,1392.61,Bank Transfer,1,1,0,1,4.1,0
CUST-14259,Female,50,0,UK,Business,31,Standard,41.75,1263.4,Credit Card,1,1,2,3,8.8,0
CUST-14260,Male,66,1,Canada,Business,52,Standard,34.17,1773.94,Debit Card,1,1,2,2,6.4,0
CUST-14261,Male,43,0,USA,Young Professional,1,Premium,65.17,70.51,PayPal,0,1,2,4,3.2,1
CUST-14262,Male,34,0,UK,Family,55,Basic,19.31,1007.24,Bank Transfer,1,0,0,0,9.5,0
CUST-14263,Female,56,0,UK,Young Professional,22,Standard,44.69,860.79,Bank Transfer,0,1,0,1,7.2,0
CUST-14264,Female,40,0,Germany,Young Professional,40,Premium,71.38,2659.65,Bank Transfer,1,0,1,2,6.3,1
CUST-14265,Male,49,0,Germany,Business,1,Premium,81.78,78.0,Bank Transfer,1,1,1,3,10.0,0
CUST-14266,Male,69,1,USA,Senior,65,Basic,23.77,1418.72,PayPal,0,0,1,0,3.5,1
CUST-14267,Female,32,0,Canada,Business,63,Basic,16.0,990.1,Bank Transfer,0,1,1,2,3.8,0
CUST-14268,Female,30,0,Australia,Young Professional,54,Standard,49.03,2452.33,Bank Transfer,1,1,0,0,8.3,0
CUST-14269,Male,19,0,UK,Business,42,Premium,55.0,2023.11,Bank Transfer,1,1,1,1,7.1,0
CUST-14270,Male,36,0,Australia,Family,21,Standard,45.95,865.49,Credit Card,1,1,1,2,5.7,1
CUST-14271,Male,41,0,Australia,Family,22,Standard,50.7,1204.21,Bank Transfer,1,0,3,1,10.0,0
CUST-14272,Female,62,1,Australia,Student,38,Basic,20.13,770.73,Credit Card,0,1,1,0,4.6,0
CUST-14273,Male,41,0,USA,Senior,8,Standard,30.15,223.94,Credit Card,0,0,2,0,6.6,0
CUST-14274,Male,28,0,Canada,Business,62,Standard,50.34,2939.01,Debit Card,1,0,1,5,5.4,1
CUST-14275,Male,39,0,Canada,Senior,47,Premium,76.31,3491.09,Debit Card,0,1,2,0,7.6,0
CUST-14276,Female,32,0,Germany,Student,17,Basic,22.77,394.13,Bank Transfer,1,0,0,3,4.3,1
CUST-14277,Female,27,0,Australia,Family,17,Premium,60.34,1021.21,Debit Card,1,1,3,1,9.4,0
CUST-14278,Female,58,0,Australia,Young Professional,13,Standard,45.16,635.86,Debit Card,0,1,2,1,3.3,0
CUST-14279,Male,44,0,UK,Business,17,Standard,46.17,789.93,PayPal,1,0,0,1,5.1,0
CUST-14280,Female,26,0,USA,Family,38,Premium,79.36,3249.88,PayPal,1,0,2,1,8.5,0
CUST-14281,Male,69,1,Australia,Student,45,Basic,21.1,808.37,Bank Transfer,0,0,1,0,6.8,0
CUST-14282,Male,45,0,USA,Young Professional,6,Basic,22.96,147.76,PayPal,0,1,1,2,8.7,0
CUST-14283,Female,18,0,Germany,Family,35,Premium,61.77,2227.46,Debit Card,1,0,3,3,10.0,0
CUST-14284,Female,34,0,USA,Family,14,Standard,30.35,379.45,Bank Transfer,0,1,2,1,5.2,0
CUST-14285,Male,48,0,Canada,Family,61,Basic,21.15,1181.45,Bank Transfer,1,0,0,3,6.9,0
CUST-14286,Female,61,1,USA,Business,15,Standard,46.53,688.01,Bank Transfer,1,1,2,0,5.6,0
CUST-14287,Male,27,0,Australia,Business,54,Standard,51.18,2435.53,PayPal,0,1,0,0,8.5,0
CUST-14288,Male,54,0,Australia,Young Professional,27,Premium,65.18,1841.48,Debit Card,1,1,3,3,6.1,0
CUST-14289,Male,46,0,Australia,Business,13,Basic,29.25,398.45,PayPal,1,0,0,2,7.2,1
CUST-14290,Male,35,0,Australia,Student,31,Premium,59.97,1719.99,Bank Transfer,1,0,1,0,6.5,0
CUST-14291,Male,64,1,USA,Young Professional,35,Basic,16.17,491.03,Bank Transfer,1,1,2,1,6.4,0
CUST-14292,Female,55,0,Australia,Family,60,Basic,16.82,1107.59,PayPal,1,1,3,1,8.9,0
CUST-14293,Male,56,0,Canada,Student,6,Basic,26.6,145.66,Debit Card,1,0,0,4,5.0,1
CUST-14294,Female,66,1,UK,Family,69,Premium,84.83,5073.87,Bank Transfer,1,1,0,0,8.8,0
CUST-14295,Female,23,0,Australia,Young Professional,58,Basic,28.62,1547.76,Credit Card,1,0,2,0,5.6,0
CUST-14296,Male,57,0,Germany,Family,49,Premium,74.66,3995.61,Credit Card,0,1,2,0,7.4,0
CUST-14297,Male,29,0,UK,Senior,23,Standard,31.29,754.31,Debit Card,1,1,1,2,9.5,0
CUST-14298,Female,31,0,USA,Student,34,Premium,87.4,2882.73,Debit Card,0,1,0,2,5.0,1
CUST-14299,Male,61,1,Canada,Young Professional,26,Premium,81.95,1973.85,PayPal,0,0,0,1,5.2,0
CUST-14300,Male,27,0,Canada,Young Professional,47,Standard,45.46,2042.14,Credit Card,0,0,1,0,10.0,0
CUST-14301,Male,37,0,Germany,Family,5,Premium,82.81,353.72,PayPal,1,1,0,0,3.2,1
CUST-14302,Female,32,0,Australia,Family,20,Standard,46.6,959.62,Credit Card,1,0,0,2,3.8,1
CUST-14303,Female,48,0,Germany,Student,6,Premium,88.7,465.63,PayPal,1,1,2,1,5.5,0
CUST-14304,Female,24,0,Australia,Business,70,Basic,19.65,1347.56,Credit Card,1,1,0,4,9.0,0
CUST-14305,Male,58,0,Australia,Student,59,Basic,26.11,1527.46,PayPal,1,1,0,1,10.0,0
CUST-14306,Female,27,0,Canada,Senior,64,Standard,34.88,1898.18,Debit Card,0,0,0,2,7.2,0
CUST-14307,Female,27,0,Canada,Student,18,Standard,49.83,982.19,Credit Card,1,0,0,2,10.0,0
CUST-14308,Female,65,1,Australia,Family,4,Standard,47.6,176.21,Bank Transfer,1,1,2,3,8.3,1
CUST-14309,Male,56,0,Canada,Business,17,Standard,49.79,735.83,PayPal,1,1,1,3,7.7,0
CUST-14310,Female,45,0,Canada,Business,14,Standard,49.55,737.79,Bank Transfer,1,0,3,4,4.7,1
CUST-14311,Female,47,0,Canada,Student,13,Standard,32.6,376.33,PayPal,1,1,0,2,7.0,0
CUST-14312,Male,54,0,Australia,Senior,7,Basic,17.12,102.61,Debit Card,0,1,3,4,7.7,0
CUST-14313,Female,20,0,Australia,Student,44,Premium,60.02,2571.48,PayPal,1,1,1,2,10.0,0
CUST-14314,Female,67,1,UK,Young Professional,15,Premium,59.12,782.61,PayPal,0,1,1,1,5.3,1
CUST-14315,Male,60,1,Canada,Business,19,Premium,58.19,1211.23,Bank Transfer,0,1,0,3,7.1,0
CUST-14316,Female,32,0,Australia,Young Professional,63,Standard,32.78,1760.55,PayPal,0,1,3,4,7.5,0
CUST-14317,Female,38,0,Canada,Senior,35,Standard,37.24,1124.56,Debit Card,1,1,0,3,8.2,0
CUST-14318,Female,69,1,UK,Senior,35,Premium,67.41,2497.11,PayPal,0,0,1,2,6.8,0
CUST-14319,Female,54,0,UK,Family,19,Premium,80.21,1386.75,Debit Card,1,1,3,3,7.1,0
CUST-14320,Female,29,0,USA,Student,20,Premium,83.71,1804.62,Debit Card,1,1,2,0,6.5,0
CUST-14321,Male,21,0,Australia,Student,35,Standard,39.71,1289.59,PayPal,0,0,0,0,6.0,0
CUST-14322,Male,64,1,UK,Student,32,Standard,46.03,1277.81,Debit Card,0,0,2,0,8.4,0
CUST-14323,Male,26,0,Australia,Young Professional,48,Premium,65.34,2674.3,Credit Card,1,0,1,0,6.0,0
CUST-14324,Female,56,0,Australia,Senior,44,Basic,20.22,819.2,Bank Transfer,1,0,0,2,7.4,0
CUST-14325,Male,59,0,Canada,Senior,24,Standard,30.55,710.0,PayPal,1,1,1,0,7.0,0
CUST-14326,Male,45,0,Australia,Young Professional,61,Premium,80.19,4158.88,Bank Transfer,1,0,1,2,8.9,0
CUST-14327,Female,40,0,Canada,Student,17,Standard,45.11,763.24,Debit Card,1,1,1,2,7.0,0
CUST-14328,Female,62,1,Canada,Student,71,Standard,52.61,3486.28,Bank Transfer,1,0,2,2,8.4,0
CUST-14329,Male,57,0,Canada,Young Professional,50,Standard,33.34,1579.33,Credit Card,1,1,2,3,5.1,0
CUST-14330,Male,61,1,Germany,Family,65,Premium,57.34,3411.48,Bank Transfer,1,0,1,2,9.3,0
CUST-14331,Female,39,0,Australia,Family,32,Standard,38.63,1214.38,Credit Card,1,1,3,3,5.8,1
CUST-14332,Female,41,0,UK,Student,36,Premium,62.69,2048.16,Bank Transfer,1,0,0,0,9.4,0
CUST-14333,Male,68,1,Australia,Student,13,Standard,39.12,449.47,Credit Card,1,1,1,1,7.9,0
CUST-14334,Male,43,0,USA,Young Professional,70,Standard,40.22,3019.61,Credit Card,1,1,1,2,7.9,0
CUST-14335,Male,47,0,Australia,Business,58,Standard,36.48,2005.04,Bank Transfer,0,0,0,2,6.8,0
CUST-14336,Female,50,0,Germany,Senior,14,Standard,47.47,577.62,Bank Transfer,1,0,0,1,7.9,0
CUST-14337,Male,33,0,USA,Student,37,Standard,48.95,1643.92,PayPal,1,0,1,1,5.8,0
CUST-14338,Female,39,0,USA,Student,68,Standard,50.58,3189.89,Credit Card,0,0,0,3,3.8,1
CUST-14339,Male,66,1,Canada,Business,40,Basic,23.41,976.26,Bank Transfer,1,0,0,2,6.5,0
CUST-14340,Female,67,1,UK,Family,59,Basic,29.04,1466.03,PayPal,1,0,0,2,7.0,0
CUST-14341,Female,60,1,USA,Senior,16,Basic,27.15,421.26,Bank Transfer,1,1,0,2,3.6,0
CUST-14342,Female,35,0,Germany,Business,62,Premium,73.19,4319.35,Debit Card,0,1,3,3,5.8,0
CUST-14343,Male,24,0,UK,Young Professional,4,Basic,20.83,91.01,Credit Card,0,1,1,3,2.7,1
